Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Gathering & Boosting ,2021 Total reported emissions from Gathering & Boosting ,2020 Total reported emissions from Gathering & Boosting ,2019 Total reported emissions from Gathering & Boosting ,2018 Total reported emissions from Gathering & Boosting ,2017 Total reported emissions from Gathering & Boosting ,2016 Total reported emissions from Gathering & Boosting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013685,,UGIES boosting & gathering facilities,160A - Appalachian Basin (Eastern Overthrust Area),Wyomissing,PA,19610,835 Knitting Mills Way,,40.338698,-75.95478,211130,W-GB,210295.418,176239.66,216714.254,201554.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012680,110071162182,US Realm LLC Atlantic Rim,535 - Green River Basin,Sheridan,WY,82801,1662 South Sheridan Avenue,SHERIDAN COUNTY,44.782046,-106.948381,211130,W-GB,124445.704,106450.502,84947.354,93834.068,74299.08,118124.544,102640.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014383,110071232150,USA Compression Partners LLC,430 - Permian Basin,Malaga,NM,88263,,EDDY COUNTY,32.271766,-103.813963,211130,W-GB,,17673.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012317,110071161814,"Uinta Basin,AAPG Province 575, Gathering & Boosting",575 - Uinta Basin,Bluebell,UT,84007,,DUCHESNE COUNTY,40.381209,-110.162285,211130,W-GB,304350.262,267215.39,241222.14,125282.12,256432.892,315937.058,633418.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012145,110070209517,"Uinta Wax Operating, LLC",575 - Uinta Basin,Fort Worth,TX,76109,"5128 Apache Plume Road, Suite 300",TARRANT COUNTY,32.7456,-97.33903,486210,W-GB,71236.322,59031.17,52938.486,58434.776,38135.89,32231.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013245,110070082519,Urban 200 Black Warrior Basin GB,200 - Black Warrior Basin,Plano,TX,75074,"1000 E. 14th Street, Suite 300",COLLIN COUNTY,33.0184,-96.70028,486210,W-GB,53015.358,77232.39,81377.924,74752.548,59215.2,49001.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012822,110070082519,"Urban 220 Gulf Coast Basin (LA, TX) GB","220 - Gulf Coast Basin (LA, TX)",Plano,TX,75074,"1000 E. 14th Street, Suite 300",COLLIN COUNTY,33.0184,-96.70028,486210,W-GB,53350.766,71338.556,97253.664,65742.1,71432.974,70502.484,68928.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014208,110070675460,Urban 575 Uinta Basin GB,575 - Uinta Basin,Plano,TX,75074,1000 East 14th Street,COLLIN COUNTY,33.018193,-96.700216,211130,W-GB,95244.64,108354.936,103646.78,121688.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012833,110070069862,"Validus Energy Aquilas AssetCo, LLC","220 - Gulf Coast Basin (LA, TX)",Denver,CO,80202,"1530 16th Street, Suite 500",DENVER COUNTY,39.75104,-104.9998,211120,W-GB,,266571.502,292388.256,345596.556,374930.37,399546.152,343306.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012970,110070209476,Vaquero Permian Basin #430-G&B,430 - Permian Basin,Dallas,TX,75201,"2850 N. Harwood Street, Suite 1200",MONTGOMERY COUNTY,30.172686,-95.467486,213112,W-GB,0,145636.074,160644.314,131982.99,114589.434,71992.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012594,110071161965,Verdun Oil Company-Gulf Coast Basin- Onshore G&B,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"945 Bunker Hill Road, Suite 1300",,29.754495,-95.362678,211120,W-GB,140372.62,192993.79,128671.51,143010.112,67491.506,66502.338,28258.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012359,110030905947,Vital Energy Midstream B&G,430 - Permian Basin,Tulsa,OK,74120,"521 E. 2nd Street, Suite 1000",TULSA COUNTY,36.150442,-95.98975,211120,W-GB,56652.33,45730.914,61468.7,108690.274,146206.872,77476.826,60902.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013579,110070716022,WEX Basin 350,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73116,301 NW 63rd Street,OKLAHOMA COUNTY,35.53686,-97.51844,211130,W-GB,,50354.536,111373.832,140170.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013615,110070716022,WEX Basin 355,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73116,301 NW 63rd Street,OKLAHOMA COUNTY,35.53686,-97.51844,211130,W-GB,,11889.26,12536.408,44206.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013664,110070716076,WM 260 East Texas GB,260 - East Texas Basin,Oklahoma City,OK,73100,"499 W. Sheridan, Suite 1500",OKLAHOMA COUNTY,35.46646,-97.52124,486210,W-GB,,27327.178,32672.86,36374.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012365,110070082253,WPX Energy Permian LLC Boosting and Gathering,430 - Permian Basin,Oklahoma City,OK,73102,333 West Sheridan,DENVER COUNTY,39.74846,-104.99402,486210,W-GB,579836.464,271945.066,382733.684,62522.512,52114.746,57338.14,49205.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012989,,WRD Meeker Gas Plant,595 - Piceance Basin,Meeker,CO,81641,929 Penny Ln,,39.9777424,-107.763621,211130,W-GB,,,,40272.398,47998.248,48070.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012457,110070082291,"WTG Gas Processing, LLC 430 Permian Basin GB",430 - Permian Basin,Midland,TX,79705,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211120,W-GB,591204.238,387880.58,239246.912,166191.44,428834.956,379238.114,410159.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014668,,WTG Hugoton - GB Stevens County #1,430 - Permian Basin,Hugoton,KS,67951,1548 State Highway 25,,37.1916826390417,-101.346676765302,486210,W-GB,22177.29,25020.788,36276.236,28725.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012446,110070082291,"WTG Jameson, L.P. 430 Permian Basin GB",430 - Permian Basin,Midland,TX,79705,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211120,W-GB,92953.954,96737.436,104177.522,115400.594,128362.894,118157.292,137706.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013612,,WTG North Permian Midstream LLC 430 Permian Basin GB,430 - Permian Basin,Midland,TX,79705,"303 Veterans Airpark Lane, Suite 5000",,31.999241,-102.077096,211120,W-GB,416081.5,298615.444,272876.752,312893.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012461,110070082291,WTG South Permian Midstream LLC 430 Permian Basin GB,430 - Permian Basin,Midland,TX,79705,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211120,W-GB,586277.88,589784.172,484536.814,547502.456,356516.374,284230.882,314292.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012590,110071162310,"Wapiti Operating, LLC-UintaGatheringAndBoosting",575 - Uinta Basin,Sunnyside,UT,84539,,CARBON COUNTY,39.782601,-110.171846,211130,W-GB,43661.596,41051.84,36342.456,37834.302,41213.99,43629.54,60315.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014671,,Whiptail Midstream 580 San Juan Basin GB,580 - San Juan Basin,Tulsa,OK,74119,"15 West 6th Street, Suite 2901",,36.1523645913241,-95.9913913924747,211120,W-GB,31092.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012828,110070082521,"White Oak Energy 220 Gulf Coat Basin (LA, TX) GB","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77060,"16945 Northchase Dr., Suite 1700",HARRIS COUNTY,29.94751,-95.40587,486210,W-GB,56413.004,70836.584,54198.044,59800.948,62884.992,69911.284,70181.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013203,110070082205,"Williams - G&B Facility - Denver Basin 540 (Tulsa, OK)",540 - Denver Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,211130,W-GB,178413.21,192141.456,169538.93,124585.864,33889.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012233,110070082205,Williams G&B Facility  Anadarko Basin 360,360 - Anadarko Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,128681.17,143175.322,183881.298,211334.846,247517.002,246608.082,270982.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012236,110070082205,Williams G&B Facility  Appalachian Basin (Eastern Overthrust Area) 160A,160A - Appalachian Basin (Eastern Overthrust Area),Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,2112521.148,2140593.616,2346122.27,2396165.638,2068819.53,1869196.716,1757936.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012218,110070082205,Williams G&B Facility  Appalachian Basin 160,160 - Appalachian Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,22810.964,23444.514,19574.678,34632.848,40616.386,47034.338,74760.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012195,110070082205,Williams G&B Facility  Arkla Basin 230,230 - Arkla Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,62046.068,38357.426,51911.152,51036.754,49803.608,37175.158,27554.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012231,110071162299,Williams G&B Facility  Central Western Overthrust 507,507 - Central Western Overthrust,Tulsa,OK,74172,One Willams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,52143.546,55813.982,149099.346,161046.152,154842.198,159440.936,158998.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012244,110070082205,Williams G&B Facility  Green River Basin 535,535 - Green River Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,208984.07,261847.758,292585.222,315892.802,305519.296,282703.354,275089.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012245,110070082205,Williams G&B Facility  Gulf Coast Basin 220,"220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,286157.97,276622.772,492165.838,492393.048,447979.114,453615.688,448137.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012189,110070082205,Williams G&B Facility  Permian Basin 430,430 - Permian Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,85043.296,67605.11,45389.196,25051.672,43805.612,53883.342,95332.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012186,110070082205,Williams G&B Facility  Piceance Basin 595,595 - Piceance Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,394836.428,396533.316,422727.84,426595.814,417704.912,405812.088,446359.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012193,110070082205,Williams G&B Facility  San Juan Basin 580,580 - San Juan Basin,Bloomfield,NM,87413,1755 Arroyo Dr,,36.08256,-95.67245,213112,W-GB,861766.756,981654.73,1146389.312,1119117.168,1656723.34,1276641.248,1264942.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012232,110070082205,Williams G&B Facility  Strawn Basin 415,415 - Strawn Basin,Tulsa,OK,74172,One Williams Center,WAGONER COUNTY,36.08256,-95.67245,213112,W-GB,214900.524,210178.68,269154.226,264205.406,324753.71,327227.684,374380.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012633,110070082415,Williston Basin Gathering and Boosting,395 - Williston Basin,Fort Worth,TX,76102,"1200 Summit Avenue, Suite 320",,32.746588740331,-97.3423417467655,486210,W-GB,225169.008,99312.92,91265.448,109048.294,95722.082,48910.642,26931.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013356,110071162058,Williston Gathering & Boosting QEP Energy Company,395 - Williston Basin,Denver,CO,80265,"1050 17th St, Ste 800",DENVER COUNTY,39.74846,-104.99402,211120,W-GB,,,37029.968,30548.592,31953.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008298,110037097469,XPR Resources LLC,160A - Appalachian Basin (Eastern Overthrust Area),CANONSBURG,PA,15317,"6000 TOWN CENTER BOULEVARD SOUTHPOINTE I, SUITE 345",DENVER COUNTY,39.74846,-104.99402,211130,W-GB,10707.68,14435.076,12472.528,54910.774,14938.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012560,110071162092,XTO Energy Inc 160A Appalachian E Overthrust  GB,160A - Appalachian Basin (Eastern Overthrust Area),Warrendale,PA,15086,190 Thorn Hill Road,BUTLER COUNTY,40.67419,-80.11696,211130,W-GB,159170.174,133835.95,204046.594,181872.752,120758.474,179031.918,177642.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012596,110070082389,XTO Energy Inc 220 Gulf Coast  GB,"220 - Gulf Coast Basin (LA, TX)",Tyler,TX,75703,6141 Paluxy Dr,,32.78882,-97.34363,211130,W-GB,83423.494,103283.576,141885.87,138762.678,108122.068,179495.036,214062.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012530,110038383184,XTO Energy Inc 230 Arkla  GB,230 - Arkla Basin,Tyler,TX,75703,6141 Paluxy Drive,SMITH COUNTY,32.28248,-95.27886,211130,W-GB,56527.786,31381.958,43801.964,27014.834,27075.002,32763.696,29402.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012595,110038383184,XTO Energy Inc 260 East Texas  GB,260 - East Texas Basin,Tyler,TX,75703,6141 Paluxy drive,SMITH COUNTY,32.28248,-95.27886,211130,W-GB,782514.112,671179.474,816463.352,745512.262,611890.692,918724.616,948206.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012559,110032903561,XTO Energy Inc 345 Arkoma  GB,345 - Arkoma Basin,Oklahoma City,OK,73102,"210 Park Ave, Suite 2240",CADDO COUNTY,35.287089,-98.289081,211130,W-GB,38520.414,230478.348,361773.154,225944.02,243458.22,259629.104,415480.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012552,110032903561,XTO Energy Inc 350 South Oklahoma Folded Belt  GB,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73102,"210 Park Ave, Suite 2240",CADDO COUNTY,35.287089,-98.289081,211130,W-GB,314967.814,206927.364,228935.52,240615.222,243171.44,276490.404,265687.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012539,110032903561,XTO Energy Inc 360 Anadarko  GB,360 - Anadarko Basin,Oklahoma City,OK,73102,"210 Park Ave, Suite 2240",CADDO COUNTY,35.287089,-98.289081,211130,W-GB,40405.754,42512.93,47250.762,41304.362,35607.026,45237.486,44625.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012568,110070082370,XTO Energy Inc 395 Williston  GB,395 - Williston Basin,Williston,ND,58801,321-22nd Ave. East,,39.54805,-104.86582,211130,W-GB,43044.996,50731.048,13959.084,18206.766,800.15,147032.728,119554.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012541,110015749966,XTO Energy Inc 430 Permian  GB,430 - Permian Basin,Midland,TX,79707,"6401 N. Holiday Hill Rd, Building 5",MIDLAND COUNTY,31.99954,-102.0797,211130,W-GB,1973557.97,1264146.996,1108355.662,787188.106,567079.196,360068.52,185242.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012546,,XTO Energy Inc 507 Central Western Overthrust  GB,507 - Central Western Overthrust,Oklahoma City,OK,73102,210 Park Ave Suite 2240,,35.4687482827445,-97.5173353317617,211130,W-GB,7840.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012577,110070082376,XTO Energy Inc 575 Uintah  GB,575 - Uinta Basin,Aztec,NM,87410,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211130,W-GB,,,,78501.296,30670.906,64010.738,69371.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012588,110070082384,XTO Energy Inc 580 San Juan  GB,580 - San Juan Basin,Aztec,NM,87410,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211111,W-GB,,,,,,74704.048,74839.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012581,110071161902,XTO Energy Inc 595 Piceance  GB,595 - Piceance Basin,Aztec,NM,87410,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211130,W-GB,,,24112.266,21711.634,15253.752,40695.268,40638.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013573,110070716063,XcL Midstream Operating,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,"380 Southpointe Boulevard, Suite 215",WASHINGTON COUNTY,40.293994,-80.174312,211130,W-GB,83296.254,120208.086,82374.064,42400.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
