Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011070,110057067784,"Anderson Energy, Inc. 360 - Anadarko Basin",360 - Anadarko Basin,Wichita,KS,67202,"300 W. Douglas, Suite 410",SEDGWICK,37.68599,-97.34091,211111,W-ONSH,,,,,,,,316.85,289.1,578.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011289,110058379856,"Anderson Energy, Inc. 375 - Sedgwick Basin",375 - Sedgwick Basin,Wichita,KS,67202,"300 W. Douglas, Suite 410",SEDGWICK COUNTY,37.68599,-97.34091,211111,W-ONSH,,,,,,,,2853.35,2794.2,1790.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011290,110058379865,"Anderson Energy, Inc. 385 - Central Kansas Uplift",385 - Central Kansas Uplift,Wichita,KS,67202,"300 W. Douglas, Suite 410",SEDGWICK COUNTY,37.68599,-97.34091,211111,W-ONSH,,,,,,,,8241.25,7515.25,3468.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011291,110058379990,"Anderson Energy, Inc. 450 - Las Animas Arch",450 - Las Animas Arch,Wichita,KS,67202,"300 W. Douglas, Suite 410",SEDGWICK COUNTY,37.68599,-97.34091,211111,W-ONSH,,,,,,,,1585.05,1445.3,1156.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013264,,Anschutz Exploration Corporation - Powder River Basin,515 - Powder River Basin,Denver,CO,80202,555 17th Street Suite 2400,,43.73495,-105.404,211120,W-ONSH,664154.446,172335.686,35619.55,84705.784,51531.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010718,,Antero Resources - 160 - Appalachian Basin (Utica),160 - Appalachian Basin,Denver,CO,80202,1615 Wynkoop Street,,39.7541032,-105.0002242,211120,W-ONSH,32879.31,17003.118,44156.042,98674.982,108107.164,129564.254,90233.612,111913.28,102341.198,110668.24,11880.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010183,,Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,1615 Wynkoop Street,,39.75231,-104.99906,211120,W-ONSH,211105.994,253084.622,433891.884,445344.538,412478.606,540114.964,329642.938,309155.256,424088.288,415414.248,516702.206,105916.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010809,110056383248,Antero Resources - Chautauqua Platform Basin,355 - Chautauqua Platform,Denver,CO,80202,1625 17th Street,Denver,39.75231,-104.99906,211111,W-ONSH,,,,,,,,,,,939.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010807,110056383266,Antero Resources - Ouachita Folded Belt Basin,400 - Ouachita Folded Belt,Denver,CO,80202,1625 17th Street,Denver,39.75231,-104.99906,211111,W-ONSH,,,,,,,,,,,29826.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010808,110056383266,Antero Resources - South Oklahoma Folded Belt Basin,350 - South Oklahoma Folded Belt,Denver,CO,80202,1625 17th Street,DENVER COUNTY,39.75256,-104.99887,211111,W-ONSH,,,,,,,,,,,400.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010182,110012364967,Antero Resources- Arkoma Basin,345 - Arkoma Basin,Denver,CO,80202,1625 17th Street,DENVER COUNTY,39.75256,-104.99887,211111,W-ONSH,,,,,,,,,,,55495.05,96858.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010603,110022327338,Apache Corp. - Palo Duro,435 - Palo Duro Basin,Houston,TX,77056,2000 Post Oak Blvd.,TULSA COUNTY,36.073218,-95.922258,211111,W-ONSH,,,,,,,4133.67,9210.6,11424.4,52424.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008221,110022327338,Apache Corp. Central - E. Texas Basin 260,260 - East Texas Basin,Tulsa,OK,74136,6120 South Yale #1500,TULSA COUNTY,36.073218,-95.922258,211111,W-ONSH,,,,,,,,,,,,78682.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011803,110070082147,Apache Corporation + 430 + Permian Basin,430 - Permian Basin,Houston,TX,77056,"2000 Post Oak Blvd, Suite 100",,29.610018,-98.604853,211120,W-ONSH,,,,290066.456,521013.528,553926.434,525661.334,52893.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008224,,Apache Corporation - Gulf Coast Basin 220,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77056,"2000 Post Oak, Suite 100",,29.74592,-95.55962,211130,W-ONSH,21211.632,32310.052,40376.302,94850.758,84091.59,26892.2,48272.094,87194.43,148819.448,109369.498,113038.074,87706.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009391,,Apache Corporation - Permian Basin 430,430 - Permian Basin,Houston,TX,77056,"2000 Post Oak Blvd, Suite 100",,32.03544,-102.08652,211120,W-ONSH,130771.802,,,,237425.38,,161393.952,233427.612,357543.356,415901.446,831300.906,920656.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014618,,"Apex Energy (PA), LLC",160A - Appalachian Basin (Eastern Overthrust Area),Wexford,PA,15090,6041 Wallace Rd Extension STE 100,,40.6349168553948,-80.0655771465964,211130,W-ONSH,27358.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010721,,Appalachian Basin (Eastern Overthrust Area),160A - Appalachian Basin (Eastern Overthrust Area),Spring,TX,77389,10000 Energy Dr,,29.93876,-95.3509,211130,W-ONSH,954641.22,1069523.172,1005178.53,497780.488,413851.174,259537.834,101606.746,213208.368,264272.286,93420.592,43531.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008937,,Appalachian Basin - AAPG Province 160A,160A - Appalachian Basin (Eastern Overthrust Area),Williamsport,PA,17701,"33 West Third Street, Suite 300",,41.241182,-77.0010648,211130,W-ONSH,106938.53,109214.76,130253.462,122764.534,82243.828,64890.742,103111.118,97517.592,115599.634,175063.152,183180.872,704800.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008440,110055513387,Appalachian Facility,160 - Appalachian Basin,Charleston,WV,25301,"300 Capitol Street, Suite 200",KANAWHA,38.35082,-81.63328,211111,W-ONSH,,,,,,,,,,,,104349.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008456,110055513476,"Approach Operating, LLC 430 Permian Basin",430 - Permian Basin,Fort Worth,TX,76116,6500 W Freeway Suite 800,TARRANT COUNTY,32.717251,-97.443544,211120,W-ONSH,,,,137135.722,138463.34,139461.944,122040.774,143509.286,173216.506,159049.926,152706.146,120972.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010705,110045615205,Arkla Basin,230 - Arkla Basin,Spring,TX,77389,10000 Energy Dr,HARRIS COUNTY,29.93876,-95.3509,211111,W-ONSH,,,,,,9219.956,5288.446,7362.8,20998.57,23165.096,37463.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008257,110038071181,Arkla Basin - AAPG Province 230,230 - Arkla Basin,The Woodlands,TX,77380,1201 Lake Robbins Drive,MONTGOMERY COUNTY,30.16115,-95.45389,211111,W-ONSH,,,,,,,,17591.002,27670.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013344,,"Armor Energy, LLC","220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74146,"4500 S. Garnett Road, Suite 250",,30.27112,-96.7783,211120,W-ONSH,,,15977.566,16436.016,39316.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002978,110001187705,Arroyo Grande Production Facility,740 - Coastal Basins,SAN LUIS OBISPO,CA,93401,1821 PRICE CANYON ROAD,SAN LUIS OBISPO COUNTY,35.1814,-120.61965,211120,W-ONSH,100793.23,68364.348,72646.596,107776.078,104868.708,94419.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008795,110071159312,"Arsenal Resources, LLC 160A Appalachian Basin",160A - Appalachian Basin (Eastern Overthrust Area),Wexford,PA,15090,"6031 Wallace Road Ext, Suite 300",HARRISON COUNTY,39.301158,-80.209822,211130,W-ONSH,40916.608,15726.982,23193.162,33041.304,33172.166,171809.878,20306.2,31046.598,19895.434,63610.39,49054.76,53508.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008356,110044257425,"Aruba Petroleum, Inc. 420 Fort Worth Syncline",420 - Fort Worth Syncline,Plano,TX,75074,"555 Republic Dr., Suite 505",COLLIN COUNTY,33.03064,-96.70539,211112,W-ONSH,,,,,,,80139.656,77949.202,80046.414,70718.848,110268.788,269168.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011393,110062541478,Ascent Resources - Utica (160),160 - Appalachian Basin,Oklahoma City,OK,73113,PO Box 13678,,35.565478,-97.518049,211120,W-ONSH,75408.378,79662.754,83670.554,94874.778,81782.468,30085.456,36873.598,118540.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011454,110063234815,Ascent Resources - Utica (160a),160A - Appalachian Basin (Eastern Overthrust Area),Oklahoma City,OK,73113,PO Box 13678,,35.565478,-97.518049,211120,W-ONSH,354343.906,301541.272,421013.03,342905.662,177683.134,90866.428,36576.624,64221.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008483,110055513323,Atlas 160/Appalachia Basin - Ohio,160 - Appalachian Basin,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,0,3870.836,110771.442,91042.3,127962.022,148908.6,49059.94,50992.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008480,110055513323,Atlas 160A/Appalach Overthrust Basin - PA,160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,9139.764,8686.73,7947.712,269444.44,215580.76,476690.94,442175.374,243623.8,224521.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011547,110063744952,Atlas 360/Anadarko Basin - Nash,360 - Anadarko Basin,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,0,17627.502,16071.4,28479.638,35076.398,49521.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010235,110055513323,Atlas 415/Strawn Basin - Fort Worth,415 - Strawn Basin,PIttsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,,0,33503.394,38320.754,43687.996,53787.286,47639.496,43628.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010237,110055513323,Atlas 420/Fort Worth Syncline Basin - Jacksboro,420 - Fort Worth Syncline,Pittsburgh,PA,15275,"1000 Commerce Drive, Suite 400",ALLEGHENY COUNTY,40.4591,-80.19626,211130,W-ONSH,,,,0,32417.206,24526.888,40093.18,96654.09,65800.796,106111.684,94161.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013091,,Australis TMS Inc. 210 Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Houston,TX,77002,"333 Clay Street, Suite 3680",,29.752554,-95.3704009,211120,W-ONSH,24464.682,30916.584,34263.338,57536.698,46299.588,59512.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007807,,BADAMI DEVELOPMENT FACILITY,,Badami Unit,AK,99734,"70.151006 N, -147.097267 W",,70.150997,-147.097369,211120,W-ONSH,23820.312,25119.204,13871.514,27620.788,192734.138,175010.392,174786.694,42526.452,82287.248,77518.848,78444.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010320,,BASIN 305 PRODUCTION,305 - Michigan Basin,GAYLORD,MI,49735,1165 ELKVIEW DRIVE,,45.01368,-84.67351,211130,W-ONSH,552.55,8477.836,58940.484,73105.388,81742.366,90354.802,88300.652,88037.498,87345.186,96113.466,94661.596,169947.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010372,,BATTALION OIL CORP,430 - Permian Basin,HOUSTON,TX,77043,"3505 W Sam Houston Pkwy N, Ste 300",,29.75815,-95.36783,211120,W-ONSH,101610.552,115071.456,141876.91,132876.418,235647.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011534,,BBOG Gulf Coast Basin #220,"220 - Gulf Coast Basin (LA, TX)",San Antonio,TX,78258,"18615 Tuscany Stone, STE 300",,29.61182,-98.49029,211120,W-ONSH,129763.138,65601.454,70786.286,93761.2,121891.904,86162.3,77425.892,189679.98,148445.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011749,110064007060,BBX 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78738,"3698 RR 620 South, Ste. 113",TRAVIS COUNTY,30.370671,-97.746296,211111,W-ONSH,,,,,,,,83981.246,98493.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012585,110070082381,"BC Operating, Inc.",430 - Permian Basin,Midland,TX,79710,P.O. Box 50820,,32.879999526,-104.165751530999,211111,W-ONSH,,,,,,,304879.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013123,,BCE-Mach III LLC,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way St 300,,35.6131551,-97.6385368,211120,W-ONSH,414622.956,317188.822,253957.412,290450.884,397474.68,208792.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008545,,BCE-Mach III LLC. 350 South Oklahoma,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73134,14201 Wireless Way Suite 300,,36.151561,-95.989756,211120,W-ONSH,,,10618.17,9433.146,13951.494,13560.096,15079.85,19334.25,38280.964,30651.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009732,,BKV Operating LLC,160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"1200 17th Street, Suite 2100",,29.75788,-95.37013,211130,W-ONSH,85738.994,84009.2,79943.104,68772.614,52583.156,39077.48,35693.13,31492.28,38463.692,62996.466,63123.49,60325.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008548,,BOC 220 Gulf Coast Basin Onshore,"220 - Gulf Coast Basin (LA, TX)",Wichita Falls,TX,76301,810 Eighth Street,,33.91154,-98.49282,211120,W-ONSH,5795.84,20576.194,19749.444,23148.242,23375.192,25422.39,16705.65,41724.65,46182.64,12719.936,16193.036,19292.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009245,110021175887,"BOPCO, L.P. 220 Gulf Coast basin","220 - Gulf Coast Basin (LA, TX)",Fort Worth,TX,76102,201 Main St. Suite 3100,TARRANT COUNTY,32.7561,-97.33226,211120,W-ONSH,,,,,1416.75,1453.4,4975.2,65925.882,66022.656,42668.632,60078.218,50254.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009030,110021175887,"BOPCO, L.P. 430 Permian basin",430 - Permian Basin,Fort Worth,TX,76102,201 Main St. Suite 3100,TARRANT COUNTY,32.7561,-97.33226,211111,W-ONSH,,,,,,,20893.348,233320.394,615399.164,1503576.636,2004438.102,408253.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013380,110038068113,BP America Production Company  355 Chautauqua Platform Basin,355 - Chautauqua Platform,Houston,TX,77079,501 Westlake Park Blvd,HARRIS COUNTY,29.78037,-95.6295,211130,W-ONSH,,,,9639.836,103024.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013289,,BPH PowderRiverBasinWY,515 - Powder River Basin,Billings,MT,59102,845 12th Street West,,45.7785174377315,-108.54582604673,211120,W-ONSH,49176.654,43578.684,44226.69,99478.862,49170.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008492,110071160126,"BPX Energy Arkla Basin, AAPG Basin 230",230 - Arkla Basin,Houston,TX,77079,501 Westlake Park Blvd.,HARRIS COUNTY,29.7531,-95.46212,211130,W-ONSH,113903.27,92026.2,53592.5,53577.5,95129.788,98420.434,68268.642,97391.88,233562.646,272526.838,324165.17,282086.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008632,,"BPX Energy Permian Basin, AAPG Basin 430",430 - Permian Basin,Houston,TX,77079,501 Westlake Park Blvd,,36.0613546,-95.9515399,211130,W-ONSH,531095.718,678620.764,821395.58,932235.916,611040.27,470279.794,611149.912,803741.976,195346.198,227180.764,128658.448,85080.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008630,110071161936,"BPX Energy Petrohawk Gulf Coast Basin, AAPG Basin 220","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77079,501 Westlake Park Blvd,HARRIS COUNTY,29.7531,-95.46212,211130,W-ONSH,241977.894,237648.334,299617.636,350889.98,282923.26,358728.61,464939.358,770238.902,854269.304,962769.33,488479.128,206809.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010319,,BREITBURN OPERATING LP-BASIN 507,507 - Central Western Overthrust,GREEN RIVER,WY,82935,"20 SHOSHONE AVE., STE B",,41.50926,-109.47323,211120,W-ONSH,5416.944,11515.098,12326.846,17551.944,18233.398,19106.648,26697.492,28016.892,36614.192,39395.792,38115.644,45702.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010157,,BREITBURN OPERATING LP-BASIN 535,535 - Green River Basin,GREEN RIVER,WY,82935,"20 SHOSHONE AVE., STE B",,41.50926,-109.47323,211120,W-ONSH,49751.544,54459.39,52411.544,71346.686,89424.234,97116.486,98775.988,116397.484,124203.79,148539.888,212090.186,232207.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009319,110037251381,BTA 210 Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009320,110037251381,BTA 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009317,110037251381,BTA 345 Arkoma Basin,345 - Arkoma Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,74.75,74.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008696,110037251381,BTA 360 Anadarko Basin,360 - Anadarko Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,199.25,199.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009318,110055516320,BTA 395 Williston Basin,395 - Williston Basin,Midland,TX,79701,104 South Basin,MIDLAND,31.95953,-102.13871,211111,W-ONSH,,,,,,,,,,,896.75,896.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008694,110037251381,BTA 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,5305.5,5305.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008695,110037251381,BTA 535 Green River Basin,535 - Green River Basin,Midland,TX,79701,104 South Pecos,MIDLAND COUNTY,31.99692,-102.08085,211111,W-ONSH,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012013,110067543652,"Badlands Energy, Inc.",575 - Uinta Basin,Denver,CO,80237,7979 E. Tufts Ave,,39.632853,-104.897636,211111,W-ONSH,,,,,,,126957.77,80233.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010350,110070082073,Basin 160A - Appalachia,160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,31577.094,93758.336,123751.424,105894.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012945,,"Basin 220 - S2 Energy Operating, LLC","220 - Gulf Coast Basin (LA, TX)",Covington,LA,70433,200 Caroline Court,,30.4587407,-90.1307797,211120,W-ONSH,14560.754,17740.398,44066.858,91036.522,81738.004,99678.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012022,110067543581,"Basin 220 - Tana Exploration Company, LLC","220 - Gulf Coast Basin (LA, TX)",Lafayette,LA,70503,4023 Ambassador Caffery Parkway,,30.165775,-92.059033,211111,W-ONSH,,,,,,,36789.236,62017.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008330,110055513010,Basin 220 Gulf Coast - Noble Energy Inc.,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.9601879,-95.5587992,211111,W-ONSH,,,,,,,,,0,,31343.662,41291.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008576,,Basin 220 South TX & South LA - OSP,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75201,1900 N. Akard St.,,32.7871,-96.80262,211120,W-ONSH,,,607.15,639.7,600.1,31726.612,66263.3,32984.404,33278.132,49736.578,78287.61,28703.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012878,,Basin 360 - Longfellow,360 - Anadarko Basin,Addison,TX,75001,16803 N Dallas Parkway,,32.9654778,-96.8297403,211111,W-ONSH,,,,,,138973.002,136794.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013339,,Basin 360 - Mach,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way,,36.94208,-99.213,211120,W-ONSH,509617.728,492488.184,446185.838,485102.382,622761.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013732,,Basin 360 - Mach II,360 - Anadarko Basin,Oklahoma City,OK,73134,14201 Wireless Way,,35.614157,-97.580313,211130,W-ONSH,134668.248,160967.312,171882.434,108966.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013227,,Basin 360 - SK Nemaha,360 - Anadarko Basin,Houston,TX,77079,"11700 Katy Freeway, Suite 900",,36.2805,-97.7491,211120,W-ONSH,,,62288.384,73303.534,118069.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008327,110055512985,Basin 360 Anadarko - Noble Energy Inc.,360 - Anadarko Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,,,0,,2110.546,162720.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008029,110055512020,Basin 360 Oil & Gas Production,360 - Anadarko Basin,Enid,OK,73703,502 S. Fillmore,GARFIELD,36.39177,-97.89629,211111,W-ONSH,,,,,,3507.5,44298.058,16501.45,37892.98,45441.478,43608.728,42604.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013751,,Basin 375 - BCE-Mach LLC,375 - Sedgwick Basin,Oklahoma City,OK,73134,"14201 Wireless Way, Suite 300",,35.614157,-97.580313,211120,W-ONSH,4804.688,5268.336,22625.022,24558.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008577,,Basin 395 North Dakota - OSP,395 - Williston Basin,Dallas,TX,75201,1900 North Akard St.,,32.7871,-96.80262,211120,W-ONSH,83990.208,44073.754,50254.122,94682.478,81242.162,40522.252,31942.336,106226.718,120896.164,99420.198,85725.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008642,,Basin 430 Production,430 - Permian Basin,Houston,TX,77079,11750 Katy Freeway,,32.7871,-96.80262,211120,W-ONSH,51356.128,19081.232,143393.506,426825.098,115370.244,83385.858,51783.144,40508.22,30171.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008270,110055512805,Basin 540 Denver Julesburg - Noble Energy Inc.,540 - Denver Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211130,W-ONSH,354203.98,385075.288,380154.532,536242.656,573001.696,683248.998,,644986.896,698674.04,846216.626,663919.954,539847.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008329,110055513001,Basin 580 San Juan - Noble Energy Inc.,580 - San Juan Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.9601879,-95.5587992,211111,W-ONSH,,,,,,,,,0,,61589.118,76995.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008328,110055512994,Basin 595 Piceance - Noble Energy Inc.,595 - Piceance Basin,Houston,TX,77070,1001 Noble Energy Way,HARRIS COUNTY,29.960188,-95.558799,211111,W-ONSH,,,,,,,1582.85,1561.7,1717.198,51486.09,70219.098,86371.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
